ts,datetime,exchange,symbol,funding_rate,funding_rate_bps,next_funding_time,mark_price,oracle_price,index_price,open_interest
1778883577,2026-05-15T22:19:36.664968+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778883633,2026-05-15T22:20:33.018476+00:00,hyperliquid,BTC,-1.7072375e-06,-0.017072375,,,,,
1778883633,2026-05-15T22:20:33.018476+00:00,hyperliquid,ETH,9.8175e-08,0.00098175,,,,,
1778883633,2026-05-15T22:20:33.018476+00:00,hyperliquid,SOL,-1.0818e-06,-0.010818,,,,,
1778883633,2026-05-15T22:20:33.018476+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778883637,2026-05-15T22:20:37.384547+00:00,hyperliquid,BTC,-1.7095125e-06,-0.017095125,,,,,
1778883637,2026-05-15T22:20:37.384547+00:00,hyperliquid,ETH,9.8075e-08,0.00098075,,,,,
1778883637,2026-05-15T22:20:37.384547+00:00,hyperliquid,SOL,-1.0763125e-06,-0.010763125,,,,,
1778883637,2026-05-15T22:20:37.384547+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778883693,2026-05-15T22:21:33.320436+00:00,hyperliquid,BTC,-1.7004e-06,-0.017004,,,,,
1778883693,2026-05-15T22:21:33.320436+00:00,hyperliquid,ETH,1.07525e-07,0.00107525,,,,,
1778883693,2026-05-15T22:21:33.320436+00:00,hyperliquid,SOL,-1.066525e-06,-0.01066525,,,,,
1778883693,2026-05-15T22:21:33.320436+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778883698,2026-05-15T22:21:38.135062+00:00,hyperliquid,BTC,-1.6983375e-06,-0.016983375,,,,,
1778883698,2026-05-15T22:21:38.135062+00:00,hyperliquid,ETH,1.100875e-07,0.001100875,,,,,
1778883698,2026-05-15T22:21:38.135062+00:00,hyperliquid,SOL,-1.0680875e-06,-0.010680875,,,,,
1778883698,2026-05-15T22:21:38.135062+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778883754,2026-05-15T22:22:33.887007+00:00,hyperliquid,BTC,-1.6724375e-06,-0.016724375,,,,,
1778883754,2026-05-15T22:22:33.887007+00:00,hyperliquid,ETH,1.177625e-07,0.001177625,,,,,
1778883754,2026-05-15T22:22:33.887007+00:00,hyperliquid,SOL,-1.06625e-06,-0.0106625,,,,,
1778883754,2026-05-15T22:22:33.887007+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778883759,2026-05-15T22:22:38.637737+00:00,hyperliquid,BTC,-1.6717125e-06,-0.016717125,,,,,
1778883759,2026-05-15T22:22:38.637737+00:00,hyperliquid,ETH,1.15025e-07,0.00115025,,,,,
1778883759,2026-05-15T22:22:38.637737+00:00,hyperliquid,SOL,-1.067725e-06,-0.01067725,,,,,
1778883759,2026-05-15T22:22:38.637737+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778883814,2026-05-15T22:23:34.364802+00:00,hyperliquid,BTC,-1.6504625e-06,-0.016504625,,,,,
1778883814,2026-05-15T22:23:34.364802+00:00,hyperliquid,ETH,1.038625e-07,0.001038625,,,,,
1778883814,2026-05-15T22:23:34.364802+00:00,hyperliquid,SOL,-1.100925e-06,-0.01100925,,,,,
1778883814,2026-05-15T22:23:34.364802+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778883819,2026-05-15T22:23:38.921389+00:00,hyperliquid,BTC,-1.64775e-06,-0.0164775,,,,,
1778883819,2026-05-15T22:23:38.921389+00:00,hyperliquid,ETH,1.037625e-07,0.001037625,,,,,
1778883819,2026-05-15T22:23:38.921389+00:00,hyperliquid,SOL,-1.1028125e-06,-0.011028125,,,,,
1778883819,2026-05-15T22:23:38.921389+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778883875,2026-05-15T22:24:35.113740+00:00,hyperliquid,BTC,-1.6449125e-06,-0.016449125,,,,,
1778883875,2026-05-15T22:24:35.113740+00:00,hyperliquid,ETH,1.269625e-07,0.001269625,,,,,
1778883875,2026-05-15T22:24:35.113740+00:00,hyperliquid,SOL,-1.15235e-06,-0.0115235,,,,,
1778883875,2026-05-15T22:24:35.113740+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778883880,2026-05-15T22:24:39.642349+00:00,hyperliquid,BTC,-1.6449125e-06,-0.016449125,,,,,
1778883880,2026-05-15T22:24:39.642349+00:00,hyperliquid,ETH,1.269625e-07,0.001269625,,,,,
1778883880,2026-05-15T22:24:39.642349+00:00,hyperliquid,SOL,-1.15235e-06,-0.0115235,,,,,
1778883880,2026-05-15T22:24:39.642349+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778883936,2026-05-15T22:25:35.533004+00:00,hyperliquid,BTC,-1.619e-06,-0.01619,,,,,
1778883936,2026-05-15T22:25:35.533004+00:00,hyperliquid,ETH,1.615375e-07,0.001615375,,,,,
1778883936,2026-05-15T22:25:35.533004+00:00,hyperliquid,SOL,-1.183775e-06,-0.01183775,,,,,
1778883936,2026-05-15T22:25:35.533004+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778883940,2026-05-15T22:25:40.176566+00:00,hyperliquid,BTC,-1.61405e-06,-0.0161405,,,,,
1778883940,2026-05-15T22:25:40.176566+00:00,hyperliquid,ETH,1.658e-07,0.001658,,,,,
1778883940,2026-05-15T22:25:40.176566+00:00,hyperliquid,SOL,-1.1801625e-06,-0.011801625,,,,,
1778883940,2026-05-15T22:25:40.176566+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778883997,2026-05-15T22:26:36.753615+00:00,hyperliquid,BTC,-1.6234875e-06,-0.016234875,,,,,
1778883997,2026-05-15T22:26:36.753615+00:00,hyperliquid,ETH,2.044125e-07,0.002044125,,,,,
1778883997,2026-05-15T22:26:36.753615+00:00,hyperliquid,SOL,-1.1709375e-06,-0.011709375,,,,,
1778883997,2026-05-15T22:26:36.753615+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778884001,2026-05-15T22:26:40.895555+00:00,hyperliquid,BTC,-1.62795e-06,-0.0162795,,,,,
1778884001,2026-05-15T22:26:40.895555+00:00,hyperliquid,ETH,2.083875e-07,0.002083875,,,,,
1778884001,2026-05-15T22:26:40.895555+00:00,hyperliquid,SOL,-1.16695e-06,-0.0116695,,,,,
1778884001,2026-05-15T22:26:40.895555+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778884057,2026-05-15T22:27:37.498331+00:00,hyperliquid,BTC,-1.675275e-06,-0.01675275,,,,,
1778884057,2026-05-15T22:27:37.498331+00:00,hyperliquid,ETH,2.5055e-07,0.0025055,,,,,
1778884057,2026-05-15T22:27:37.498331+00:00,hyperliquid,SOL,-1.1310875e-06,-0.011310875,,,,,
1778884057,2026-05-15T22:27:37.498331+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778884062,2026-05-15T22:27:42.226040+00:00,hyperliquid,BTC,-1.679425e-06,-0.01679425,,,,,
1778884062,2026-05-15T22:27:42.226040+00:00,hyperliquid,ETH,2.5425e-07,0.0025425,,,,,
1778884062,2026-05-15T22:27:42.226040+00:00,hyperliquid,SOL,-1.127375e-06,-0.01127375,,,,,
1778884062,2026-05-15T22:27:42.226040+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778884118,2026-05-15T22:28:38.241668+00:00,hyperliquid,BTC,-1.7056875e-06,-0.017056875,,,,,
1778884118,2026-05-15T22:28:38.241668+00:00,hyperliquid,ETH,2.709375e-07,0.002709375,,,,,
1778884118,2026-05-15T22:28:38.241668+00:00,hyperliquid,SOL,-1.0910125e-06,-0.010910125,,,,,
1778884118,2026-05-15T22:28:38.241668+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778884123,2026-05-15T22:28:42.936383+00:00,hyperliquid,BTC,-1.7078875e-06,-0.017078875,,,,,
1778884123,2026-05-15T22:28:42.936383+00:00,hyperliquid,ETH,2.724e-07,0.002724,,,,,
1778884123,2026-05-15T22:28:42.936383+00:00,hyperliquid,SOL,-1.0834875e-06,-0.010834875,,,,,
1778884123,2026-05-15T22:28:42.936383+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778884179,2026-05-15T22:29:38.980376+00:00,hyperliquid,BTC,-1.723025e-06,-0.01723025,,,,,
1778884179,2026-05-15T22:29:38.980376+00:00,hyperliquid,ETH,2.64225e-07,0.00264225,,,,,
1778884179,2026-05-15T22:29:38.980376+00:00,hyperliquid,SOL,-9.81075e-07,-0.00981075,,,,,
1778884179,2026-05-15T22:29:38.980376+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778884184,2026-05-15T22:29:43.674224+00:00,hyperliquid,BTC,-1.721825e-06,-0.01721825,,,,,
1778884184,2026-05-15T22:29:43.674224+00:00,hyperliquid,ETH,2.617125e-07,0.002617125,,,,,
1778884184,2026-05-15T22:29:43.674224+00:00,hyperliquid,SOL,-9.813625e-07,-0.009813625,,,,,
1778884184,2026-05-15T22:29:43.674224+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778884240,2026-05-15T22:30:39.700408+00:00,hyperliquid,BTC,-1.7315625e-06,-0.017315625,,,,,
1778884240,2026-05-15T22:30:39.700408+00:00,hyperliquid,ETH,2.4885e-07,0.0024885,,,,,
1778884240,2026-05-15T22:30:39.700408+00:00,hyperliquid,SOL,-9.5845e-07,-0.0095845,,,,,
1778884240,2026-05-15T22:30:39.700408+00:00,hyperliquid,HYPE,1.5625e-06,0.015625,,,,,
1778884244,2026-05-15T22:30:44.160949+00:00,hyperliquid,BTC,-1.7346125e-06,-0.017346125,,,,,
1778884244,2026-05-15T22:30:44.160949+00:00,hyperliquid,ETH,2.453375e-07,0.002453375,,,,,
